timestamp,device_id,area,level_percent,lat,lon,weight_kg
2025-11-26T16:53:20.391736+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:53:20.744110+00:00,SIM_HSR_Layout_06,HSR Layout,6.55,12.919142,77.621274,
2025-11-26T16:53:20.920015+00:00,SIM_Malleswaram_07,Malleswaram,8.83,13.006731,77.572616,
2025-11-26T16:53:21.103663+00:00,SIM_Banashankari_08,Banashankari,55.05,12.9215,77.543961,
2025-11-26T16:53:31.312107+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:53:31.644705+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:53:31.954878+00:00,SIM_Whitefield_03,Whitefield,34.2,12.968134,77.747124,
2025-11-26T16:53:32.119490+00:00,SIM_Jayanagar_04,Jayanagar,12.49,12.924543,77.592032,
2025-11-26T16:53:32.281657+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:53:32.653546+00:00,SIM_HSR_Layout_06,HSR Layout,6.68,12.919142,77.621274,
2025-11-26T16:53:32.814037+00:00,SIM_Malleswaram_07,Malleswaram,11.79,13.006731,77.572616,
2025-11-26T16:53:32.991157+00:00,SIM_Banashankari_08,Banashankari,56.35,12.9215,77.543961,
2025-11-26T16:53:43.154716+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:53:43.557762+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:53:43.948928+00:00,SIM_Whitefield_03,Whitefield,35.35,12.968134,77.747124,
2025-11-26T16:53:44.113300+00:00,SIM_Jayanagar_04,Jayanagar,13.64,12.924543,77.592032,
2025-11-26T16:53:44.278014+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:53:44.596271+00:00,SIM_HSR_Layout_06,HSR Layout,6.82,12.919142,77.621274,
2025-11-26T16:53:44.771690+00:00,SIM_Malleswaram_07,Malleswaram,14.28,13.006731,77.572616,
2025-11-26T16:53:44.934786+00:00,SIM_Banashankari_08,Banashankari,58.56,12.9215,77.543961,
2025-11-26T16:53:55.101285+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:53:55.982917+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:53:56.413068+00:00,SIM_Whitefield_03,Whitefield,5.71,12.968134,77.747124,
2025-11-26T16:53:56.574523+00:00,SIM_Jayanagar_04,Jayanagar,15.03,12.924543,77.592032,
2025-11-26T16:53:56.735697+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:53:57.085465+00:00,SIM_HSR_Layout_06,HSR Layout,6.64,12.919142,77.621274,
2025-11-26T16:53:57.273357+00:00,SIM_Malleswaram_07,Malleswaram,16.91,13.006731,77.572616,
2025-11-26T16:53:57.432860+00:00,SIM_Banashankari_08,Banashankari,60.55,12.9215,77.543961,
2025-11-26T16:54:07.594013+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:54:07.972700+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:54:08.858609+00:00,SIM_Whitefield_03,Whitefield,6.24,12.968134,77.747124,
2025-11-26T16:54:09.031398+00:00,SIM_Jayanagar_04,Jayanagar,16.41,12.924543,77.592032,
2025-11-26T16:54:09.196463+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:54:09.586823+00:00,SIM_HSR_Layout_06,HSR Layout,2.06,12.919142,77.621274,
2025-11-26T16:54:09.747826+00:00,SIM_Malleswaram_07,Malleswaram,18.27,13.006731,77.572616,
2025-11-26T16:54:09.918332+00:00,SIM_Banashankari_08,Banashankari,61.69,12.9215,77.543961,
2025-11-26T16:54:20.082797+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:54:20.462363+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:54:20.887339+00:00,SIM_Whitefield_03,Whitefield,6.04,12.968134,77.747124,
2025-11-26T16:54:21.071058+00:00,SIM_Jayanagar_04,Jayanagar,18.13,12.924543,77.592032,
2025-11-26T16:54:21.383443+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:54:21.966977+00:00,SIM_HSR_Layout_06,HSR Layout,2.02,12.919142,77.621274,
2025-11-26T16:54:22.145817+00:00,SIM_Malleswaram_07,Malleswaram,20.56,13.006731,77.572616,
2025-11-26T16:54:22.306230+00:00,SIM_Banashankari_08,Banashankari,64.38,12.9215,77.543961,
2025-11-26T16:54:32.477639+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:54:32.868005+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:54:33.355008+00:00,SIM_Whitefield_03,Whitefield,7.6,12.968134,77.747124,
2025-11-26T16:54:33.530486+00:00,SIM_Jayanagar_04,Jayanagar,20.45,12.924543,77.592032,
2025-11-26T16:54:33.708624+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:54:34.231574+00:00,SIM_HSR_Layout_06,HSR Layout,2.33,12.919142,77.621274,
2025-11-26T16:54:34.549324+00:00,SIM_Malleswaram_07,Malleswaram,22.57,13.006731,77.572616,
2025-11-26T16:54:34.932180+00:00,SIM_Banashankari_08,Banashankari,65.19,12.9215,77.543961,
2025-11-26T16:54:45.128665+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:54:45.491905+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:54:45.948712+00:00,SIM_Whitefield_03,Whitefield,9.1,12.968134,77.747124,
2025-11-26T16:54:46.113262+00:00,SIM_Jayanagar_04,Jayanagar,21.87,12.924543,77.592032,
2025-11-26T16:54:46.273974+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:54:46.824190+00:00,SIM_HSR_Layout_06,HSR Layout,2.58,12.919142,77.621274,
2025-11-26T16:54:47.051474+00:00,SIM_Malleswaram_07,Malleswaram,24.51,13.006731,77.572616,
2025-11-26T16:54:47.253903+00:00,SIM_Banashankari_08,Banashankari,66.84,12.9215,77.543961,
2025-11-26T16:54:57.468134+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:54:57.830002+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:54:58.154064+00:00,SIM_Whitefield_03,Whitefield,11.17,12.968134,77.747124,
2025-11-26T16:54:58.316685+00:00,SIM_Jayanagar_04,Jayanagar,23.17,12.924543,77.592032,
2025-11-26T16:54:58.491500+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:54:58.815725+00:00,SIM_HSR_Layout_06,HSR Layout,2.24,12.919142,77.621274,
2025-11-26T16:54:58.978859+00:00,SIM_Malleswaram_07,Malleswaram,25.74,13.006731,77.572616,
2025-11-26T16:54:59.164856+00:00,SIM_Banashankari_08,Banashankari,68.64,12.9215,77.543961,
2025-11-26T16:55:09.330904+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:55:09.734224+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:55:10.154375+00:00,SIM_Whitefield_03,Whitefield,11.52,12.968134,77.747124,
2025-11-26T16:55:10.320264+00:00,SIM_Jayanagar_04,Jayanagar,23.73,12.924543,77.592032,
2025-11-26T16:55:10.484730+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:55:10.797316+00:00,SIM_HSR_Layout_06,HSR Layout,2.05,12.919142,77.621274,
2025-11-26T16:55:10.961697+00:00,SIM_Malleswaram_07,Malleswaram,27.91,13.006731,77.572616,
2025-11-26T16:55:11.130456+00:00,SIM_Banashankari_08,Banashankari,71.02,12.9215,77.543961,
2025-11-26T16:55:21.297633+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:55:22.055420+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:55:22.395999+00:00,SIM_Whitefield_03,Whitefield,12.44,12.968134,77.747124,
2025-11-26T16:55:22.557151+00:00,SIM_Jayanagar_04,Jayanagar,24.53,12.924543,77.592032,
2025-11-26T16:55:22.719003+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:55:23.047158+00:00,SIM_HSR_Layout_06,HSR Layout,2.47,12.919142,77.621274,
2025-11-26T16:55:23.207857+00:00,SIM_Malleswaram_07,Malleswaram,30.15,13.006731,77.572616,
2025-11-26T16:55:23.371961+00:00,SIM_Banashankari_08,Banashankari,71.11,12.9215,77.543961,
2025-11-26T16:55:33.549975+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:55:34.004869+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:55:34.854673+00:00,SIM_Whitefield_03,Whitefield,14.35,12.968134,77.747124,
2025-11-26T16:55:35.029553+00:00,SIM_Jayanagar_04,Jayanagar,25.38,12.924543,77.592032,
2025-11-26T16:55:35.192055+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:55:35.518105+00:00,SIM_HSR_Layout_06,HSR Layout,2.26,12.919142,77.621274,
2025-11-26T16:55:35.700303+00:00,SIM_Malleswaram_07,Malleswaram,31.19,13.006731,77.572616,
2025-11-26T16:55:35.861077+00:00,SIM_Banashankari_08,Banashankari,73.56,12.9215,77.543961,
2025-11-26T16:55:46.023408+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:55:46.481558+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:55:46.878934+00:00,SIM_Whitefield_03,Whitefield,14.96,12.968134,77.747124,
2025-11-26T16:55:47.076692+00:00,SIM_Jayanagar_04,Jayanagar,26.05,12.924543,77.592032,
2025-11-26T16:55:47.339163+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:55:48.019060+00:00,SIM_HSR_Layout_06,HSR Layout,2.64,12.919142,77.621274,
2025-11-26T16:55:48.181084+00:00,SIM_Malleswaram_07,Malleswaram,33.08,13.006731,77.572616,
2025-11-26T16:55:48.355621+00:00,SIM_Banashankari_08,Banashankari,75.4,12.9215,77.543961,
2025-11-26T16:55:58.529402+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:55:58.888972+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:55:59.202341+00:00,SIM_Whitefield_03,Whitefield,16.95,12.968134,77.747124,
2025-11-26T16:55:59.363446+00:00,SIM_Jayanagar_04,Jayanagar,28.31,12.924543,77.592032,
2025-11-26T16:55:59.526281+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:55:59.969381+00:00,SIM_HSR_Layout_06,HSR Layout,2.46,12.919142,77.621274,
2025-11-26T16:56:00.162179+00:00,SIM_Malleswaram_07,Malleswaram,35.51,13.006731,77.572616,
2025-11-26T16:56:00.347400+00:00,SIM_Banashankari_08,Banashankari,76.48,12.9215,77.543961,
2025-11-26T16:56:10.553864+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:56:10.902684+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:56:11.234465+00:00,SIM_Whitefield_03,Whitefield,19.06,12.968134,77.747124,
2025-11-26T16:56:11.400460+00:00,SIM_Jayanagar_04,Jayanagar,30.27,12.924543,77.592032,
2025-11-26T16:56:11.566722+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:56:11.958370+00:00,SIM_HSR_Layout_06,HSR Layout,2.49,12.919142,77.621274,
2025-11-26T16:56:12.131139+00:00,SIM_Malleswaram_07,Malleswaram,38.12,13.006731,77.572616,
2025-11-26T16:56:12.295006+00:00,SIM_Banashankari_08,Banashankari,76.95,12.9215,77.543961,
2025-11-26T16:56:22.459662+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:56:22.855140+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:56:23.110052+00:00,SIM_Whitefield_03,Whitefield,19.89,12.968134,77.747124,
2025-11-26T16:56:23.288483+00:00,SIM_Jayanagar_04,Jayanagar,32.24,12.924543,77.592032,
2025-11-26T16:56:23.448928+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:56:23.802596+00:00,SIM_HSR_Layout_06,HSR Layout,2.02,12.919142,77.621274,
2025-11-26T16:56:23.981549+00:00,SIM_Malleswaram_07,Malleswaram,38.72,13.006731,77.572616,
2025-11-26T16:56:24.141463+00:00,SIM_Banashankari_08,Banashankari,78.56,12.9215,77.543961,
2025-11-26T16:56:34.314365+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:56:35.039166+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:56:35.354913+00:00,SIM_Whitefield_03,Whitefield,20.98,12.968134,77.747124,
2025-11-26T16:56:35.519921+00:00,SIM_Jayanagar_04,Jayanagar,33.04,12.924543,77.592032,
2025-11-26T16:56:35.682697+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:56:36.132045+00:00,SIM_HSR_Layout_06,HSR Layout,1.81,12.919142,77.621274,
2025-11-26T16:56:36.299299+00:00,SIM_Malleswaram_07,Malleswaram,40.26,13.006731,77.572616,
2025-11-26T16:56:36.477670+00:00,SIM_Banashankari_08,Banashankari,79.52,12.9215,77.543961,
2025-11-26T16:56:46.639558+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:56:47.408570+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:56:47.737154+00:00,SIM_Whitefield_03,Whitefield,22.9,12.968134,77.747124,
2025-11-26T16:56:47.902173+00:00,SIM_Jayanagar_04,Jayanagar,35.51,12.924543,77.592032,
2025-11-26T16:56:48.085672+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:56:48.442257+00:00,SIM_HSR_Layout_06,HSR Layout,1.86,12.919142,77.621274,
2025-11-26T16:56:48.605948+00:00,SIM_Malleswaram_07,Malleswaram,41.56,13.006731,77.572616,
2025-11-26T16:56:48.771903+00:00,SIM_Banashankari_08,Banashankari,81.84,12.9215,77.543961,
2025-11-26T16:56:58.935962+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:56:59.421112+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:56:59.908003+00:00,SIM_Whitefield_03,Whitefield,24.29,12.968134,77.747124,
2025-11-26T16:57:00.203866+00:00,SIM_Jayanagar_04,Jayanagar,37.25,12.924543,77.592032,
2025-11-26T16:57:00.504777+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:57:00.866777+00:00,SIM_HSR_Layout_06,HSR Layout,1.84,12.919142,77.621274,
2025-11-26T16:57:01.032673+00:00,SIM_Malleswaram_07,Malleswaram,42.47,13.006731,77.572616,
2025-11-26T16:57:01.211024+00:00,SIM_Banashankari_08,Banashankari,83.01,12.9215,77.543961,
2025-11-26T16:57:11.374656+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:57:11.707263+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:57:12.024473+00:00,SIM_Whitefield_03,Whitefield,26.75,12.968134,77.747124,
2025-11-26T16:57:12.210275+00:00,SIM_Jayanagar_04,Jayanagar,37.7,12.924543,77.592032,
2025-11-26T16:57:12.418934+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:57:12.956050+00:00,SIM_HSR_Layout_06,HSR Layout,2.07,12.919142,77.621274,
2025-11-26T16:57:13.394282+00:00,SIM_Malleswaram_07,Malleswaram,43.72,13.006731,77.572616,
2025-11-26T16:57:13.555196+00:00,SIM_Banashankari_08,Banashankari,84.68,12.9215,77.543961,
2025-11-26T16:57:23.720056+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:57:24.039321+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:57:24.432121+00:00,SIM_Whitefield_03,Whitefield,27.42,12.968134,77.747124,
2025-11-26T16:57:24.596894+00:00,SIM_Jayanagar_04,Jayanagar,38.13,12.924543,77.592032,
2025-11-26T16:57:24.760296+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:57:25.193325+00:00,SIM_HSR_Layout_06,HSR Layout,1.97,12.919142,77.621274,
2025-11-26T16:57:25.372471+00:00,SIM_Malleswaram_07,Malleswaram,44.21,13.006731,77.572616,
2025-11-26T16:57:25.582422+00:00,SIM_Banashankari_08,Banashankari,86.86,12.9215,77.543961,
2025-11-26T16:57:36.503661+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:57:36.862035+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:57:37.166616+00:00,SIM_Whitefield_03,Whitefield,28.68,12.968134,77.747124,
2025-11-26T16:57:37.331832+00:00,SIM_Jayanagar_04,Jayanagar,40.82,12.924543,77.592032,
2025-11-26T16:57:37.492648+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:57:37.781385+00:00,SIM_HSR_Layout_06,HSR Layout,1.69,12.919142,77.621274,
2025-11-26T16:57:37.953982+00:00,SIM_Malleswaram_07,Malleswaram,46.12,13.006731,77.572616,
2025-11-26T16:57:38.140357+00:00,SIM_Banashankari_08,Banashankari,87.99,12.9215,77.543961,
2025-11-26T16:57:48.609327+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:57:49.019275+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:57:49.336330+00:00,SIM_Whitefield_03,Whitefield,30.35,12.968134,77.747124,
2025-11-26T16:57:49.503015+00:00,SIM_Jayanagar_04,Jayanagar,42.84,12.924543,77.592032,
2025-11-26T16:57:49.670876+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:57:50.014391+00:00,SIM_HSR_Layout_06,HSR Layout,1.89,12.919142,77.621274,
2025-11-26T16:57:50.174512+00:00,SIM_Malleswaram_07,Malleswaram,6.82,13.006731,77.572616,
2025-11-26T16:57:50.342228+00:00,SIM_Banashankari_08,Banashankari,89.12,12.9215,77.543961,
2025-11-26T16:58:00.702589+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:58:01.052915+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:58:01.474423+00:00,SIM_Whitefield_03,Whitefield,32.69,12.968134,77.747124,
2025-11-26T16:58:01.639321+00:00,SIM_Jayanagar_04,Jayanagar,43.81,12.924543,77.592032,
2025-11-26T16:58:01.818008+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:58:02.139230+00:00,SIM_HSR_Layout_06,HSR Layout,6.58,12.919142,77.621274,
2025-11-26T16:58:02.298797+00:00,SIM_Malleswaram_07,Malleswaram,7.52,13.006731,77.572616,
2025-11-26T16:58:02.460068+00:00,SIM_Banashankari_08,Banashankari,90.97,12.9215,77.543961,
2025-11-26T16:58:12.785211+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:58:13.111482+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:58:13.473616+00:00,SIM_Whitefield_03,Whitefield,34.13,12.968134,77.747124,
2025-11-26T16:58:13.636741+00:00,SIM_Jayanagar_04,Jayanagar,45.66,12.924543,77.592032,
2025-11-26T16:58:13.808546+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:58:14.116880+00:00,SIM_HSR_Layout_06,HSR Layout,6.55,12.919142,77.621274,
2025-11-26T16:58:14.276393+00:00,SIM_Malleswaram_07,Malleswaram,9.27,13.006731,77.572616,
2025-11-26T16:58:14.436379+00:00,SIM_Banashankari_08,Banashankari,92.65,12.9215,77.543961,
2025-11-26T16:58:24.743121+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:58:25.416140+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:58:25.897991+00:00,SIM_Whitefield_03,Whitefield,35.24,12.968134,77.747124,
2025-11-26T16:58:26.058448+00:00,SIM_Jayanagar_04,Jayanagar,46.4,12.924543,77.592032,
2025-11-26T16:58:26.228533+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:58:26.506226+00:00,SIM_HSR_Layout_06,HSR Layout,5.94,12.919142,77.621274,
2025-11-26T16:58:26.666058+00:00,SIM_Malleswaram_07,Malleswaram,11.29,13.006731,77.572616,
2025-11-26T16:58:26.826653+00:00,SIM_Banashankari_08,Banashankari,93.08,12.9215,77.543961,
2025-11-26T16:58:37.129905+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:58:37.526390+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:58:37.938260+00:00,SIM_Whitefield_03,Whitefield,36.4,12.968134,77.747124,
2025-11-26T16:58:38.294210+00:00,SIM_Jayanagar_04,Jayanagar,47.53,12.924543,77.592032,
2025-11-26T16:58:38.606816+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:58:38.941531+00:00,SIM_HSR_Layout_06,HSR Layout,5.46,12.919142,77.621274,
2025-11-26T16:58:39.113788+00:00,SIM_Malleswaram_07,Malleswaram,12.11,13.006731,77.572616,
2025-11-26T16:58:39.274589+00:00,SIM_Banashankari_08,Banashankari,95.36,12.9215,77.543961,
2025-11-26T16:58:49.669490+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:58:49.961616+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:58:50.286045+00:00,SIM_Whitefield_03,Whitefield,38.14,12.968134,77.747124,
2025-11-26T16:58:50.462819+00:00,SIM_Jayanagar_04,Jayanagar,48.62,12.924543,77.592032,
2025-11-26T16:58:50.645160+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:58:51.090089+00:00,SIM_HSR_Layout_06,HSR Layout,4.66,12.919142,77.621274,
2025-11-26T16:58:51.498108+00:00,SIM_Malleswaram_07,Malleswaram,13.32,13.006731,77.572616,
2025-11-26T16:58:51.738288+00:00,SIM_Banashankari_08,Banashankari,96.6,12.9215,77.543961,
2025-11-26T16:59:02.052443+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:59:02.401068+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:59:02.849294+00:00,SIM_Whitefield_03,Whitefield,39.85,12.968134,77.747124,
2025-11-26T16:59:03.012050+00:00,SIM_Jayanagar_04,Jayanagar,50.55,12.924543,77.592032,
2025-11-26T16:59:03.178386+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:59:03.608385+00:00,SIM_HSR_Layout_06,HSR Layout,4.21,12.919142,77.621274,
2025-11-26T16:59:03.803345+00:00,SIM_Malleswaram_07,Malleswaram,14.03,13.006731,77.572616,
2025-11-26T16:59:04.117545+00:00,SIM_Banashankari_08,Banashankari,98.34,12.9215,77.543961,
2025-11-26T16:59:14.667278+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:59:15.044642+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:59:15.354122+00:00,SIM_Whitefield_03,Whitefield,40.03,12.968134,77.747124,
2025-11-26T16:59:15.522539+00:00,SIM_Jayanagar_04,Jayanagar,51.72,12.924543,77.592032,
2025-11-26T16:59:15.689242+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:59:16.111788+00:00,SIM_HSR_Layout_06,HSR Layout,3.82,12.919142,77.621274,
2025-11-26T16:59:16.294271+00:00,SIM_Malleswaram_07,Malleswaram,15.81,13.006731,77.572616,
2025-11-26T16:59:16.486974+00:00,SIM_Banashankari_08,Banashankari,99.24,12.9215,77.543961,
2025-11-26T16:59:27.194194+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:59:27.528884+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:59:27.866759+00:00,SIM_Whitefield_03,Whitefield,42.15,12.968134,77.747124,
2025-11-26T16:59:28.033881+00:00,SIM_Jayanagar_04,Jayanagar,54.6,12.924543,77.592032,
2025-11-26T16:59:28.200562+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:59:28.546580+00:00,SIM_HSR_Layout_06,HSR Layout,3.58,12.919142,77.621274,
2025-11-26T16:59:28.709680+00:00,SIM_Malleswaram_07,Malleswaram,16.23,13.006731,77.572616,
2025-11-26T16:59:28.891832+00:00,SIM_Banashankari_08,Banashankari,100.0,12.9215,77.543961,
2025-11-26T16:59:39.379025+00:00,SIM_Koramangala_01,Koramangala,99.92,12.935363,77.625564,
2025-11-26T16:59:39.711822+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:59:40.046505+00:00,SIM_Whitefield_03,Whitefield,44.46,12.968134,77.747124,
2025-11-26T16:59:40.213496+00:00,SIM_Jayanagar_04,Jayanagar,55.44,12.924543,77.592032,
2025-11-26T16:59:40.399820+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
2025-11-26T16:59:40.757873+00:00,SIM_HSR_Layout_06,HSR Layout,3.98,12.919142,77.621274,
2025-11-26T16:59:40.937832+00:00,SIM_Malleswaram_07,Malleswaram,17.84,13.006731,77.572616,
2025-11-26T16:59:41.103475+00:00,SIM_Banashankari_08,Banashankari,100.0,12.9215,77.543961,
2025-11-26T16:59:51.546752+00:00,SIM_Koramangala_01,Koramangala,100.0,12.935363,77.625564,
2025-11-26T16:59:51.893170+00:00,SIM_Indiranagar_02,Indiranagar,100.0,12.971916,77.636854,
2025-11-26T16:59:52.249500+00:00,SIM_Whitefield_03,Whitefield,46.38,12.968134,77.747124,
2025-11-26T16:59:52.416028+00:00,SIM_Jayanagar_04,Jayanagar,56.94,12.924543,77.592032,
2025-11-26T16:59:52.584713+00:00,SIM_Electronic_City_05,Electronic City,100.0,12.843275,77.660619,
